id,BIO_anno,class
421,O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O B-COMMENTS_ADJ O,0
422,O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O,0
423,O O O O O O O O B-PRODUCT I-PRODUCT,2
424,B-BANK I-BANK O O O O O O B-PRODUCT I-PRODUCT O,2
425,B-BANK I-BANK I-BANK O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-BANK I-BANK O O O O O O O O O O O O O,2
426,O O O O O O O O O O O O O O O O O,0
427,O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
428,O O O O O O B-BANK I-BANK O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O,0
429,O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,2
430,O O O O B-PRODUCT I-PRODUCT O O O O,2
431,O O O O O O O O O O O B-PRODUCT I-PRODUCT O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O,2
432,B-BANK I-BANK O O O O O O O,1
433,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,2
434,O O O O O O O O O O O O O O O O O O O O O O,2
435,O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O B-BANK I-BANK O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O,2
436,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
437,O O B-BANK I-BANK O B-PRODUCT I-PRODUCT O B-BANK I-BANK O O O O,2
438,O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,2
439,O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O,0
440,O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,2
441,O O O O B-COMMENTS_N I-COMMENTS_N O B-PRODUCT I-PRODUCT I-PRODUCT O O B-COMMENTS_N I-COMMENTS_N O O,0
442,O O O O B-BANK I-BANK B-COMMENTS_N I-COMMENTS_N O O O O O O O,1
443,O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O,1
444,O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
445,O O O O O B-PRODUCT I-PRODUCT,2
446,O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,0
447,B-COMMENTS_ADJ I-COMMENTS_ADJ O O B-PRODUCT I-PRODUCT O O O O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N,2
448,O O O O B-COMMENTS_N I-COMMENTS_N O,2
449,O O O O O O O O O O O O O O,2
450,O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O,1
451,O O O O O O O O O O O O O O,2
452,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O,2
453,O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
454,O O O O O O B-BANK I-BANK O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O,0
455,O O O O O O,0
456,O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O,0
457,O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
458,B-BANK I-BANK B-PRODUCT I-PRODUCT O O,0
459,B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O,2
460,B-BANK I-BANK O O O O B-PRODUCT I-PRODUCT O O,0
461,B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O O,2
462,O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O,0
463,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N,2
464,O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
465,O O O B-COMMENTS_N I-COMMENTS_N O O O O,2
466,B-PRODUCT I-PRODUCT I-PRODUCT O O B-COMMENTS_N I-COMMENTS_N O O O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O B-PRODUCT I-PRODUCT O O O,2
467,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,0
468,O O O O O O O O O O O,0
469,O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N,2
470,B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O B-BANK I-BANK O B-COMMENTS_N I-COMMENTS_N O O O,0
471,O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
472,O O O O O O O O O,2
473,B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O,2
474,O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_N I-COMMENTS_N O,2
475,O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_N I-COMMENTS_N O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
476,B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O,0
477,O O O O O O O O O O O O O O O O O O O O O O O O,0
478,O O O O O O O O O O O O O O O O O O O O,0
479,O O O O O O O O O O,2
480,O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O,2
481,O O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
482,O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O,0
483,O O O O O O O O O O O O B-BANK I-BANK O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,2
484,B-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
485,O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O,2
486,O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
487,O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O B-COMMENTS_N,1
488,O O O O B-BANK B-BANK I-BANK B-BANK I-BANK O O O O O O O,1
489,B-BANK I-BANK O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O,2
490,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT,0
491,O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,1
492,O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O,0
493,B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O,2
494,O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
495,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O,1
496,O O O O O O O O O O O O O O O O O O O,2
497,O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O,0
498,O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O,0
499,O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
500,O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N,2
501,O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O,2
502,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,0
503,O B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O,0
504,O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O,2
505,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O,2
506,O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
507,O B-PRODUCT I-PRODUCT I-PRODUCT O B-PRODUCT I-PRODUCT I-PRODUCT B-COMMENTS_ADJ I-COMMENTS_ADJ,0
508,B-PRODUCT I-PRODUCT I-PRODUCT O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
509,B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O,2
510,O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O,2
511,B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O,2
512,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O B-PRODUCT I-PRODUCT O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-COMMENTS_N I-COMMENTS_N O O O O O O,2
513,O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O,2
514,B-BANK I-BANK I-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O B-PRODUCT I-PRODUCT O O B-COMMENTS_N I-COMMENTS_N O O O,2
515,O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O,0
516,O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O,2
517,O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O,2
518,O O O O O B-PRODUCT I-PRODUCT O O O O O B-COMMENTS_N I-COMMENTS_N,0
519,O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O B-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O,0
520,O O B-BANK I-BANK O O O O O O O O O O O O O O O O O O O O,2
521,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,0
522,O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O,2
523,O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ,2
524,O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
525,O O O O O O O B-PRODUCT I-PRODUCT O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-COMMENTS_N I-COMMENTS_N O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
526,O O O O O O O O O O O O O O O O O O O O O,0
527,O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O,2
528,B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O,2
529,O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O,0
530,O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,0
531,O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O,2
532,O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O,1
533,O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O,2
534,O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O,0
535,O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O,2
536,O O O O O O O O O O O O O O O O O O O,2
537,O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,0
538,O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O,1
539,O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-PRODUCT I-PRODUCT I-PRODUCT O,2
540,O O O O B-BANK I-BANK O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O,2
541,O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-COMMENTS_N I-COMMENTS_N O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O,0
542,O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O,2
543,O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,2
544,O O O O O O O O O O O O O,0
545,O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O B-PRODUCT I-PRODUCT O,0
546,O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-COMMENTS_ADJ O,2
547,O O O O O O O O O O O O O O O O O O O,2
548,O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O B-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ I-COMMENTS_ADJ O B-COMMENTS_N I-COMMENTS_N O O O O O O,2
549,O O O O B-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N O O O O O O B-COMMENTS_N I-COMMENTS_N O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O B-COMMENTS_N I-COMMENTS_N O,2
550,O O O O O O O O O O O O O O O O,2
551,O O O O O O O O O O O O O O O O,1
552,O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
553,O O O O O O O O O O O O O O O O O O O O O O O,2
554,O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O,2
555,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
556,O O B-PRODUCT I-PRODUCT I-PRODUCT O B-COMMENTS_N I-COMMENTS_N O O O O O O,0
557,O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O,2
558,O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
559,B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_N I-COMMENTS_N O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O,0
560,O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O,2
561,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O,2
562,O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-BANK I-BANK B-COMMENTS_N I-COMMENTS_N O,2
563,O O B-COMMENTS_N I-COMMENTS_N O B-BANK I-BANK O O O O O O O O O O O O O O O,1
564,O O O O O O O O B-BANK I-BANK B-PRODUCT I-PRODUCT O O O O,0
565,B-BANK I-BANK O O O B-BANK I-BANK O O O O O O,0
566,B-BANK I-BANK O O O O O O O,0
567,O O O O O O O O O O O O O O B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O B-COMMENTS_N I-COMMENTS_N O,2
568,O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O,0
569,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O B-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_N I-COMMENTS_N B-PRODUCT I-PRODUCT O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O,2
570,O O B-COMMENTS_N I-COMMENTS_N O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O B-PRODUCT I-PRODUCT,2
571,O O O B-COMMENTS_N I-COMMENTS_N O O O B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
572,O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O,0
573,O O O B-BANK I-BANK O O O O O O O,2
574,O O O B-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O,0
575,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,0
576,O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O,2
577,O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_N I-COMMENTS_N O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O B-PRODUCT I-PRODUCT O B-COMMENTS_N I-COMMENTS_N O B-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O B-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N O O O B-PRODUCT I-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N O O O O O O,0
578,O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O O O O O B-COMMENTS_N I-COMMENTS_N B-PRODUCT I-PRODUCT O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O,0
579,O O O O O O O O B-PRODUCT I-PRODUCT O O B-PRODUCT I-PRODUCT O O O O O O O,2
580,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
581,O O O O O O O O O O O O O O O O,0
582,O O O O B-PRODUCT I-PRODUCT I-PRODUCT O,2
583,O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O,2
584,O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
585,O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O,2
586,O B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O B-PRODUCT I-PRODUCT I-PRODUCT O O O O,2
587,O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
588,O O O O O B-PRODUCT I-PRODUCT O O O B-COMMENTS_N I-COMMENTS_N O O O O O O,1
589,O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
590,O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
591,O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O,2
592,O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O,2
593,O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O B-COMMENTS_N I-COMMENTS_N O B-PRODUCT I-PRODUCT,2
594,B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O,0
595,O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O,2
596,O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O,0
597,O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ,2
598,B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O B-PRODUCT I-PRODUCT I-PRODUCT O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O B-COMMENTS_N I-COMMENTS_N,0
599,O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O,2
600,B-PRODUCT I-PRODUCT O O O O O O O O O B-COMMENTS_N I-COMMENTS_N,2
601,O O O O O O O O B-BANK I-BANK O O O O B-BANK I-BANK O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O,2
602,O O B-PRODUCT I-PRODUCT O O O O O B-COMMENTS_N I-COMMENTS_N,2
603,O O O O O O O O O O O O O O O O O O O O,2
604,B-PRODUCT I-PRODUCT I-PRODUCT O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,0
605,O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N O,2
606,B-COMMENTS_ADJ I-COMMENTS_ADJ O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT B-COMMENTS_ADJ I-COMMENTS_ADJ O O,2
607,O O O O O O O O O O O O O O O O O,2
608,O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O,1
609,O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-PRODUCT I-PRODUCT O,0
610,O O O O O O O O O O O O O O O,0
611,O O O O O O O O O O O O O O O O O O O O O O O O O,0
612,O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
613,B-PRODUCT I-PRODUCT O O O B-PRODUCT I-PRODUCT O O O O O O O B-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O,0
614,B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_N I-COMMENTS_N O O O O B-BANK I-BANK O O,2
615,O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-PRODUCT I-PRODUCT O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
616,O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT B-COMMENTS_ADJ I-COMMENTS_ADJ O O,0
617,O O O O B-BANK I-BANK O O O O O O B-COMMENTS_N I-COMMENTS_N,2
618,O O O O O O O O O O B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O B-BANK I-BANK O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O,2
619,O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O,2
620,O B-PRODUCT I-PRODUCT I-PRODUCT O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-PRODUCT I-PRODUCT I-PRODUCT O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O,0
621,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,1
