id,BIO_anno,class
453,O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
454,O O O B-COMMENTS_ADJ O O B-BANK I-BANK O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O,2
455,O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,2
456,O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O,2
457,O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
458,B-BANK I-BANK B-PRODUCT I-PRODUCT O O,2
459,B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ O O B-COMMENTS_ADJ O O O O B-COMMENTS_N O O O,1
460,B-BANK I-BANK B-COMMENTS_ADJ O O O B-PRODUCT I-PRODUCT O O,2
461,B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O O,2
462,O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O,2
463,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N,2
464,O O O O O B-COMMENTS_ADJ O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
465,O O O B-COMMENTS_N I-COMMENTS_N O O O O,2
466,B-PRODUCT I-PRODUCT I-PRODUCT O O O I-COMMENTS_N O O O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_N I-COMMENTS_N O O B-PRODUCT O O O O O O O O O O O O O O O O O I-COMMENTS_N O B-COMMENTS_ADJ O O O O B-COMMENTS_N O B-COMMENTS_N O O O O O O,1
467,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O,2
468,O O O O O O O O O O O,2
469,O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N,2
470,B-COMMENTS_N I-COMMENTS_N O O O O B-COMMENTS_N B-COMMENTS_N O O O O O B-BANK I-BANK O O O O B-COMMENTS_ADJ O,2
471,O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
472,O O O O O O B-COMMENTS_ADJ O O,2
473,O I-COMMENTS_ADJ B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O,2
474,O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_N I-COMMENTS_N O,1
475,O O O O I-COMMENTS_N I-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O O O O B-COMMENTS_N O B-COMMENTS_N I-COMMENTS_N O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-PRODUCT O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O I-COMMENTS_N B-COMMENTS_ADJ O O O O O O O O O O O O O I-COMMENTS_ADJ O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O B-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O I-COMMENTS_ADJ O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O B-PRODUCT B-BANK O O B-COMMENTS_N O B-COMMENTS_N I-COMMENTS_N O O,2
476,B-PRODUCT I-PRODUCT I-PRODUCT O I-COMMENTS_ADJ O O O O O O O O O O O O O O O,2
477,O O O O O O O O O O O O O O O O O O O O O O O O,0
478,O O O O O O O O O O O O O O O O O O O O,2
479,O O O O O O O O O O,2
480,O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O,1
481,O O O O O O O O O O O O I-COMMENTS_ADJ O,2
482,B-COMMENTS_N O O O O O O B-COMMENTS_N I-COMMENTS_N O O O B-COMMENTS_ADJ B-COMMENTS_ADJ O,2
483,O O O O O O O O O O O O B-BANK I-BANK O O I-COMMENTS_ADJ O O,2
484,B-COMMENTS_N I-PRODUCT B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ O O,2
485,O O O O I-COMMENTS_ADJ O O O O O O O O O,2
485,O O O O O O O O O O O,2
487,O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O B-COMMENTS_N,0
488,O O B-COMMENTS_N O O B-BANK B-BANK B-BANK B-BANK I-BANK O I-BANK O O O O,2
489,B-BANK I-BANK O O O I-PRODUCT O O O O O,2
490,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-BANK I-PRODUCT O O,2
491,O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ B-COMMENTS_ADJ O O,2
492,O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O B-COMMENTS_N O O O,2
493,O I-PRODUCT I-PRODUCT O O O O O O O O O I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_N O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O,2
494,O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O,2
495,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O,2
496,O O O O O O O O O O O O O O O O O O O,2
497,O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O,2
498,O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O,0
499,O O I-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N O O O O O I-COMMENTS_N O O O O O O O O B-COMMENTS_ADJ O O O O O O O O O O O O O O B-PRODUCT O,2
500,O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N,2
501,O O O O O O O O O O O O O O O O O O O O O O O O,2
502,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O,0
503,O B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O,2
504,O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O,2
505,O I-COMMENTS_ADJ O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O O B-PRODUCT I-COMMENTS_ADJ O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O B-PRODUCT O O O O O O O I-COMMENTS_ADJ O O O O O O O,2
506,O O O O O O O O O O O O O O I-COMMENTS_ADJ O,2
507,O B-PRODUCT I-PRODUCT I-PRODUCT O O I-PRODUCT I-PRODUCT O I-COMMENTS_ADJ,2
508,B-PRODUCT I-PRODUCT I-PRODUCT B-COMMENTS_ADJ I-COMMENTS_ADJ O O B-COMMENTS_ADJ,2
509,O I-PRODUCT B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O,2
510,O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O,2
510,O I-COMMENTS_N B-COMMENTS_ADJ O O O O O B-PRODUCT O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O,2
512,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O B-COMMENTS_N O O O B-PRODUCT I-PRODUCT O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O,2
513,O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
514,B-BANK I-BANK I-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O I-PRODUCT O O O I-COMMENTS_N O O O,2
515,O O O O O O O O O O O O O O B-COMMENTS_N O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
516,O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O I-PRODUCT I-PRODUCT O O O O O O O I-PRODUCT O O O O O O O O O O O O O O O O B-COMMENTS_N O O O O,2
517,O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O,2
518,O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-PRODUCT O O O O O B-COMMENTS_N I-COMMENTS_N,2
519,O O O O B-COMMENTS_ADJ O O O O I-PRODUCT I-PRODUCT O B-COMMENTS_ADJ O I-COMMENTS_N O O B-COMMENTS_ADJ O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O,2
520,O O B-BANK I-BANK O O O B-BANK O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O,2
521,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,2
522,O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O,2
523,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O I-COMMENTS_ADJ,2
524,O O O O O O O O O O O O O O O O O O O O O O,2
525,O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O,2
526,O O O O O O O O O O O O O O O O O O O O O,2
527,O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O,2
528,B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O,2
529,O O O B-BANK O I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
530,O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,2
531,O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O,2
532,O B-BANK O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O,2
533,O O O I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_N O O,2
534,O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O,2
535,O O O O O O O O O O O O O O I-COMMENTS_N B-COMMENTS_ADJ O O O O O B-COMMENTS_N I-COMMENTS_N O I-COMMENTS_ADJ I-COMMENTS_ADJ O,2
536,O O O O O O O O O O O O O O O O O O O,2
537,O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N O O B-COMMENTS_ADJ O O O O O O O O O O O O O B-COMMENTS_ADJ O O O,1
538,O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O O I-COMMENTS_ADJ O O O,2
539,O O B-COMMENTS_ADJ O O O O O O O O O I-COMMENTS_ADJ O O B-COMMENTS_N O,2
540,O O O O B-BANK I-BANK O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O,2
541,O O O O O O O O I-COMMENTS_ADJ B-COMMENTS_ADJ O O O B-COMMENTS_N I-COMMENTS_N O O O O B-PRODUCT I-PRODUCT B-COMMENTS_ADJ O O O O O O O O O O O O O O O O,2
542,O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-BANK O O O O O O O O O O O O,2
543,O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,2
544,O O O B-BANK O O O O O O O O I-COMMENTS_ADJ,2
545,O O O O O B-COMMENTS_ADJ O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O B-PRODUCT I-PRODUCT O,0
546,O O O O B-COMMENTS_ADJ O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O B-COMMENTS_ADJ O B-COMMENTS_ADJ O O O B-COMMENTS_ADJ O,2
547,O O O O O O O O O O O O I-COMMENTS_ADJ O O O O O O,2
548,O O O O O O O O O O O O O O O I-PRODUCT O O O O B-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_ADJ O B-COMMENTS_N I-COMMENTS_N O O O O O O,2
549,O O O O O I-PRODUCT B-COMMENTS_N I-COMMENTS_N O O O O O O B-COMMENTS_ADJ O O O O B-COMMENTS_ADJ O O O O B-COMMENTS_ADJ O O O O O O B-COMMENTS_N I-COMMENTS_N O,2
550,O O O O O O O O O O O O O O I-COMMENTS_ADJ O,2
551,O O O O O O O O O O O O O O O O,2
551,O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O I-COMMENTS_N O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
553,O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O,2
554,O O O O O O O O O O O O O O O O O O O O O O,2
555,O O O I-COMMENTS_N O O O O B-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_ADJ O O O O O O O O O O,0
556,O O B-PRODUCT I-PRODUCT I-PRODUCT O B-COMMENTS_N I-COMMENTS_N O O O O O O,2
557,O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O,2
558,O O I-COMMENTS_N O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_N I-COMMENTS_N O O O O,2
559,O I-COMMENTS_N O O B-COMMENTS_N I-COMMENTS_N O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O,2
560,O O O O B-PRODUCT O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O,2
561,O I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O I-COMMENTS_ADJ O O O O I-COMMENTS_ADJ O O O O O O O O O O,2
562,O O O O O I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O I-COMMENTS_ADJ O O O O O I-BANK B-COMMENTS_N I-COMMENTS_N O,2
563,O O O O O O I-BANK O O O O O O O O O O O O O O O,2
564,O O O O O O O O B-BANK I-BANK O O O O O O,2
565,B-BANK I-BANK O O O B-BANK I-BANK O O O O O O,2
566,B-BANK I-BANK O O O O O O O,2
567,O O O O O O O O O O O O O O B-BANK O O I-PRODUCT I-PRODUCT O O I-PRODUCT O O O O B-COMMENTS_N I-COMMENTS_N O,2
568,O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O,2
569,O I-COMMENTS_ADJ O O O O O O O B-COMMENTS_ADJ O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O,2
570,O O B-COMMENTS_N O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O B-PRODUCT I-COMMENTS_N O O O O O B-COMMENTS_N O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O B-PRODUCT I-PRODUCT,2
571,O O O O O O O O O I-COMMENTS_N O O O O O,2
572,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O,2
573,O O O B-BANK I-BANK O O I-PRODUCT O B-COMMENTS_ADJ O O,2
574,O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-COMMENTS_ADJ O O O O,2
575,O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O O O O B-COMMENTS_ADJ,2
576,O O O O O O O O O B-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O I-COMMENTS_ADJ O I-COMMENTS_N O,2
576,O O B-COMMENTS_N I-COMMENTS_N O O O O I-PRODUCT I-PRODUCT O O O B-COMMENTS_ADJ O I-COMMENTS_ADJ O O O I-COMMENTS_N O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_N O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_N O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_N O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O,2
578,O O O I-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O O O O O B-COMMENTS_N I-COMMENTS_N B-PRODUCT I-PRODUCT O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O,2
579,O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O,2
580,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
581,O O O O O O O O O O O O O O O O,2
582,O O I-COMMENTS_N O O I-PRODUCT I-PRODUCT O,2
583,O O O O O O I-PRODUCT I-PRODUCT O O O O O,2
584,O O O O O O O O O O O O O O O O I-COMMENTS_ADJ,2
585,O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O,2
586,O B-BANK I-BANK O I-PRODUCT I-PRODUCT O I-PRODUCT I-PRODUCT I-PRODUCT O O O O,2
587,O O B-COMMENTS_ADJ O O O O O O O I-COMMENTS_ADJ O,2
588,O O O O O B-PRODUCT I-PRODUCT O O O B-COMMENTS_N I-COMMENTS_N O O O O O O,2
589,O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,1
590,O O O O O O O O O O O O O O O O O O O O O O,2
591,O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O,2
592,O O O O O B-COMMENTS_ADJ O O O B-COMMENTS_ADJ O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O,2
593,O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O B-COMMENTS_N I-COMMENTS_N O B-PRODUCT I-PRODUCT,2
594,B-PRODUCT I-PRODUCT O O O O O O O O O O O,2
595,O O O O O O O O O O O O O O O O I-COMMENTS_N O O O O O O O O O O O I-COMMENTS_N O O O O,2
596,O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O,2
597,O O O O O O O O O O I-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ,2
598,B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O B-PRODUCT I-PRODUCT O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O B-COMMENTS_N I-COMMENTS_N,2
599,O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
600,B-PRODUCT I-PRODUCT O O O O O O O O O O O,2
601,O O O O O O O O B-BANK I-BANK B-PRODUCT O O O B-BANK I-BANK O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O,2
602,B-COMMENTS_N I-PRODUCT B-COMMENTS_ADJ I-PRODUCT O O O O B-COMMENTS_N B-COMMENTS_N I-COMMENTS_N,2
603,O O O O O O O O O O O O O O O O O O O O,2
604,O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,2
605,O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O,2
606,B-COMMENTS_ADJ I-COMMENTS_ADJ O O B-PRODUCT I-PRODUCT I-PRODUCT O I-PRODUCT B-COMMENTS_ADJ I-COMMENTS_ADJ O O,2
607,O O O O O O O O O O O O O O O O O,2
608,B-COMMENTS_N O O O O O B-PRODUCT O O O O O O O O O O O O O B-PRODUCT B-PRODUCT I-PRODUCT O O O O B-COMMENTS_ADJ O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O I-COMMENTS_N O B-PRODUCT I-PRODUCT I-PRODUCT O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O,2
609,O O O O O O O O O O I-PRODUCT I-PRODUCT O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-PRODUCT I-PRODUCT O,2
610,O O O O O B-PRODUCT I-PRODUCT O O O I-COMMENTS_N O O O O,2
611,O O O O B-COMMENTS_ADJ O B-COMMENTS_N O O O O O O O O O O O O O O O O O O,2
612,O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
613,O I-PRODUCT O O O B-PRODUCT I-PRODUCT O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O,2
614,B-PRODUCT I-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_N I-COMMENTS_N O O O O B-BANK I-BANK O O,2
615,O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-PRODUCT I-PRODUCT O O O O O O,2
616,O O O O O I-PRODUCT O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,2
617,O O O O B-BANK I-BANK O O O O O O B-COMMENTS_N I-COMMENTS_N,2
617,O O O O O O O O O O B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O B-BANK I-PRODUCT O O O O O O O O B-COMMENTS_ADJ O O O B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O I-COMMENTS_ADJ O O O O O O,2
619,O O O O O O O O O O O O O O O O O I-PRODUCT O O O O O O O,2
620,O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O I-PRODUCT B-PRODUCT I-PRODUCT I-PRODUCT O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O B-PRODUCT I-COMMENTS_ADJ B-PRODUCT I-PRODUCT I-PRODUCT O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O,2
621,O I-COMMENTS_ADJ O O O O O O O O O O O O O O I-COMMENTS_ADJ O O O I-COMMENTS_ADJ O,2
622,B-PRODUCT I-PRODUCT O O O O O B-COMMENTS_ADJ B-COMMENTS_ADJ O O I-PRODUCT B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O B-PRODUCT O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O,2
623,B-COMMENTS_N I-COMMENTS_N O O B-PRODUCT I-PRODUCT O O O O O O O O O O,2
624,O O O I-COMMENTS_ADJ O B-PRODUCT I-PRODUCT I-PRODUCT O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O I-PRODUCT O,2
625,O I-COMMENTS_ADJ O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O I-COMMENTS_N O O O O O O O O O O O O,2
626,O O O O O O O O O O O I-COMMENTS_ADJ O O O O O O O B-COMMENTS_N O O O,2
627,O O O O O O O O O O O O,2
628,O B-BANK I-BANK O O O O O O O B-PRODUCT O O O O O O O B-PRODUCT O O O I-PRODUCT B-COMMENTS_N I-PRODUCT O I-COMMENTS_N O O O O O O O B-COMMENTS_N O O O O O O O O O O O O O O O O O O O O I-PRODUCT I-PRODUCT O O B-PRODUCT O O O I-PRODUCT O O O O,1
629,B-BANK I-BANK O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O,2
630,O O O O B-BANK I-BANK I-BANK I-BANK O B-PRODUCT I-PRODUCT,2
631,O O O O O O O O O O O O O O O O O O,2
632,O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O,2
633,O O O O B-COMMENTS_N O O O O O O O O O O,2
634,B-PRODUCT I-PRODUCT O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O,2
635,O O B-COMMENTS_N O O O O O O O O,2
636,B-BANK I-BANK O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O,2
637,O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,2
638,O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-PRODUCT O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O B-PRODUCT O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O,2
639,O O O O O O O O B-BANK I-BANK O O O O,2
640,O O B-COMMENTS_N O O O O I-COMMENTS_N O O O O B-COMMENTS_N I-COMMENTS_N O O O,2
641,O O O O O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O I-COMMENTS_ADJ,2
642,O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O I-BANK O O O,2
642,O O O O O O O O O B-COMMENTS_ADJ O,2
644,O O O O O O O O O O O O,2
645,B-PRODUCT O O O B-BANK O I-PRODUCT O O O O O O O O O O O O O O O O O,2
646,O O O B-COMMENTS_N I-COMMENTS_N O O B-PRODUCT I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O B-PRODUCT I-PRODUCT O B-COMMENTS_ADJ O,2
647,O O O O B-COMMENTS_N O O O O I-PRODUCT B-PRODUCT I-PRODUCT O O O O O O O O O,2
648,O O O O O O O O O I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O,2
649,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O,2
650,O O O O O O O O O O O O O O O O O O O O O I-COMMENTS_N O O O O O O O O B-COMMENTS_N I-COMMENTS_N,2
651,O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ O O O O,2
652,O O B-BANK I-BANK O O O O O O O O O O O O O O O O O O,2
653,O O O O I-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O,2
654,O O O O O O B-BANK O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ,2
655,O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O,2
656,O O O O O O O O O O O O O O O O O O I-COMMENTS_N O O O,2
657,O O O O O O I-PRODUCT O O O O I-PRODUCT O,2
658,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O I-COMMENTS_N O O O O O O O O O O O O B-PRODUCT I-PRODUCT O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O,2
659,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
660,B-BANK I-BANK O O O O O O,2
661,O O O O O O O O O O I-COMMENTS_ADJ O O O,0
